training_loss,training_accuracy,validation_loss,validation_accuracy,precision_m_train,recall_m_train,f1_m_train,precision_m_val,recall_m_val,f1_m_val
1.4732491970062256,0.3688947260379791,1.3708540201187134,0.4140719771385193,0.5417943000793457,0.047099191695451736,0.08524785935878754,0.5993284583091736,0.06530448794364929,0.1151994839310646
1.467171311378479,0.36960259079933167,1.3821992874145508,0.4071977436542511,0.5347031354904175,0.05265474691987038,0.09444490075111389,0.6042429804801941,0.05889423191547394,0.10535779595375061
1.4552682638168335,0.3784002363681793,1.3848267793655396,0.4051758944988251,0.5670526027679443,0.06197620555758476,0.10941627621650696,0.6203601360321045,0.0677083358168602,0.1197824701666832
1.4660332202911377,0.3705126941204071,1.3754916191101074,0.4035584330558777,0.5446492433547974,0.05389538034796715,0.0966872125864029,0.5917430520057678,0.07532051205635071,0.13116119801998138
1.4549368619918823,0.375669926404953,1.3586913347244263,0.41366761922836304,0.5692663788795471,0.06745924800634384,0.11872270703315735,0.5943630337715149,0.08092948794364929,0.1393187940120697
1.4580397605895996,0.3692992329597473,1.367689847946167,0.4140719771385193,0.5669856071472168,0.06093760207295418,0.10810688138008118,0.6073158383369446,0.07652243226766586,0.13292424380779266
1.45246160030365,0.38113054633140564,1.3584240674972534,0.4152850806713104,0.5605630278587341,0.07011399418115616,0.12303628772497177,0.6547263860702515,0.08413461595773697,0.14574021100997925
1.4498114585876465,0.3762766718864441,1.3488588333129883,0.41205012798309326,0.5610547661781311,0.06705519556999207,0.11759747564792633,0.62518310546875,0.07892628014087677,0.13757093250751495
1.4452115297317505,0.37577104568481445,1.358116626739502,0.41366761922836304,0.5583901405334473,0.06207722797989845,0.11002593487501144,0.6149623394012451,0.08213140815496445,0.1424272060394287
1.4451193809509277,0.3781979978084564,1.3550156354904175,0.4209462106227875,0.5357639193534851,0.06444448977708817,0.113376185297966,0.6754661798477173,0.06971153616905212,0.12336937338113785
1.45328950881958,0.3727373778820038,1.370035171508789,0.3991104066371918,0.5544101595878601,0.05634813755750656,0.1005452498793602,0.5638582706451416,0.07331730425357819,0.1275073140859604
1.4557826519012451,0.3733441233634949,1.3749343156814575,0.41205012798309326,0.5566154718399048,0.05950791388750076,0.1056399866938591,0.5783717036247253,0.09975961595773697,0.16644659638404846
1.4471032619476318,0.3790069818496704,1.357686161994934,0.40921956300735474,0.56425940990448,0.0697539746761322,0.12230714410543442,0.6429741978645325,0.08573717623949051,0.1479048728942871
1.449589490890503,0.38234400749206543,1.3595809936523438,0.42418116331100464,0.5452275276184082,0.0716731995344162,0.12443675100803375,0.6793753504753113,0.08774038404226303,0.15197443962097168
1.4428441524505615,0.3779957592487335,1.3552826642990112,0.425798624753952,0.5635243654251099,0.07440046221017838,0.1294597089290619,0.7000305652618408,0.0677083358168602,0.12036740779876709
1.4380100965499878,0.38568106293678284,1.3419111967086792,0.41447633504867554,0.5666253566741943,0.07115256786346436,0.12429152429103851,0.6207112073898315,0.09535256773233414,0.16221274435520172
1.4542361497879028,0.3804226815700531,1.3526138067245483,0.4209462106227875,0.5535268187522888,0.06665118038654327,0.11718124151229858,0.6755748391151428,0.08413461595773697,0.14668670296669006
1.4380993843078613,0.3895237147808075,1.3512251377105713,0.423776775598526,0.5486366748809814,0.07364935427904129,0.12800590693950653,0.628835916519165,0.07972756773233414,0.13874541223049164
1.4543688297271729,0.3794114589691162,1.3542442321777344,0.4245855212211609,0.565998911857605,0.0712251290678978,0.12461857497692108,0.6456502079963684,0.07572115212678909,0.1324564814567566
1.4362645149230957,0.3897259533405304,1.3436909914016724,0.4140719771385193,0.5918335318565369,0.07776229828596115,0.13549020886421204,0.6320360898971558,0.08894230425357819,0.15343865752220154
1.4447453022003174,0.391040563583374,1.3605234622955322,0.41973310708999634,0.5573491454124451,0.07435643672943115,0.12902213633060455,0.6009513735771179,0.08573717623949051,0.1470901221036911
1.4412462711334229,0.39023157954216003,1.340859293937683,0.42943793535232544,0.5676014423370361,0.08308733254671097,0.14286834001541138,0.6130568385124207,0.11440526694059372,0.18953295052051544
1.4387177228927612,0.3831529915332794,1.3477808237075806,0.4318641424179077,0.5705377459526062,0.0768531933426857,0.13309624791145325,0.7121794819831848,0.06370192021131516,0.11459272354841232
1.4380918741226196,0.3827485144138336,1.352156162261963,0.4282248318195343,0.5633538961410522,0.07321683317422867,0.12780262529850006,0.6586436033248901,0.08733974397182465,0.1513080596923828
1.4350273609161377,0.38800686597824097,1.3320575952529907,0.4245855212211609,0.5714089274406433,0.08213421702384949,0.14112937450408936,0.7084097266197205,0.08573717623949051,0.15004652738571167
1.4350687265396118,0.39195066690444946,1.3284331560134888,0.4282248318195343,0.5696845650672913,0.07509201020002365,0.13111895322799683,0.6242257356643677,0.11939102411270142,0.19651339948177338
1.4386810064315796,0.38153505325317383,1.336582899093628,0.4245855212211609,0.5778826475143433,0.08372190594673157,0.14429119229316711,0.6336742043495178,0.09815704822540283,0.16660454869270325
1.4353132247924805,0.3952876925468445,1.345883846282959,0.42943793535232544,0.5640836954116821,0.08399642258882523,0.14418712258338928,0.6498168706893921,0.07451923191547394,0.13132032752037048
1.435187816619873,0.3918495178222656,1.329994559288025,0.4290335476398468,0.5614119172096252,0.08149968832731247,0.14028550684452057,0.6832111477851868,0.07932692021131516,0.1396290510892868
1.4341541528701782,0.3924562633037567,1.3425178527832031,0.4314597547054291,0.5629857182502747,0.08173015713691711,0.14053469896316528,0.6542631983757019,0.07692307978868484,0.13514897227287292
1.4354537725448608,0.3864900469779968,1.3321881294250488,0.4262029826641083,0.5727778077125549,0.08559704571962357,0.14656198024749756,0.6688644289970398,0.08012820780277252,0.14004243910312653
1.4298546314239502,0.3872990310192108,1.3335325717926025,0.43024665117263794,0.5712889432907104,0.08174571394920349,0.14040245115756989,0.6503713726997375,0.08493589609861374,0.14704172313213348
1.4338245391845703,0.3868945240974426,1.3418937921524048,0.4262029826641083,0.5829461812973022,0.08112411201000214,0.13975778222084045,0.6259956955909729,0.10256410390138626,0.17254145443439484
1.4315006732940674,0.39690566062927246,1.340551733970642,0.43307724595069885,0.5756471753120422,0.0888293907046318,0.15180973708629608,0.6815629601478577,0.07091346383094788,0.12540996074676514
1.4272891283035278,0.3920517861843109,1.346070408821106,0.42701172828674316,0.5915209650993347,0.08135463297367096,0.1408366858959198,0.6757936477661133,0.08693910390138626,0.15031810104846954
1.43491792678833,0.39063605666160583,1.3454760313034058,0.4350990653038025,0.562782883644104,0.08284131437540054,0.14200030267238617,0.6698412895202637,0.09094551205635071,0.1566927284002304
1.432348370552063,0.3934674859046936,1.3354666233062744,0.4387383759021759,0.5802496075630188,0.0860736221075058,0.14799658954143524,0.6118540167808533,0.09695512801408768,0.1643996387720108
1.4289103746414185,0.39478206634521484,1.3390566110610962,0.4266073703765869,0.5588717460632324,0.08440044522285461,0.1441684067249298,0.6271927952766418,0.1041666641831398,0.1749057173728943
